Time,X Estimate [m],Y Estimate [m],Psi Estimate[m],xdot[m/s],ydot[m/s],psidot[rad/s],Castor 1: left_wc, Castor1: right_wc,Castor 2: left_wc, Castor2: right_wc,Castor 3: left_wc, Castor3: right_wc
7.94405,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
7.97618,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.00818,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.04029,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.05643,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.08781,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.12005,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.15183,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.18396,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.20004,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.2323,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.26392,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.29605,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.31206,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.34423,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.37656,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.40831,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.44007,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.45608,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.4882,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.52006,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.5521,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.58406,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.59994,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.63241,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.66409,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.69605,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.72806,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.74402,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.77595,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.80784,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.84007,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.87218,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.88843,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.92027,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.95206,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
8.98394,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
9.01607,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
9.03203,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
9.06427,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
9.09595,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
9.1281,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
9.16002,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
9.17617,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
9.20782,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
9.24015,0.0325654,0.00175596,0.0189617,0,-0,-0,-1988,2352,-3284,6417,-4472,6890
9.27182,0.0325654,0.00175596,0.0189617,0.000152588,-0,-0,-1988,2352,-3284,6417,-4472,6890
9.30394,0.0325654,0.00175596,0.0189617,0.00186768,-0,-0,-1988,2352,-3284,6417,-4472,6890
9.32029,0.0325686,0.00175561,0.0189615,0.0062561,-0,-0,-1988,2352,-3284,6418,-4473,6890
9.3521,0.0326132,0.00176458,0.0189353,0.00756226,-0,-0,-1988,2353,-3287,6432,-4480,6895
9.38412,0.0327071,0.00178086,0.0188771,0.00929565,-0,-0,-1988,2353,-3299,6457,-4490,6912
9.41568,0.0328786,0.00180673,0.018904,0.0152649,-0,-0,-1988,2360,-3319,6494,-4518,6944
9.4481,0.0331736,0.00183561,0.0190236,0.0164001,-0,-0,-1988,2373,-3353,6552,-4574,6998
9.4643,0.0333639,0.00185251,0.0190857,0.0169128,-0,-0,-1988,2380,-3372,6592,-4612,7030
9.49579,0.033762,0.00189924,0.0191716,0.018158,-0,-0,-1988,2394,-3415,6677,-4684,7101
9.52785,0.03419,0.00192106,0.0192144,0.0164246,-0,-0,-1988,2403,-3471,6768,-4758,7175
9.56011,0.0345945,0.00192387,0.0192931,0.0122375,-0,-0,-1988,2410,-3525,6850,-4833,7244
9.5917,0.0349071,0.00193259,0.0193737,0.0109192,-0,-0,-1988,2416,-3564,6912,-4892,7300
9.60785,0.0350621,0.00192556,0.0194289,0.00901489,-0,-0,-1988,2419,-3581,6944,-4927,7322
9.63995,0.0352944,0.00191289,0.0194994,0.00411377,-0,-0,-1988,2422,-3609,6991,-4977,7357
9.67187,0.0354069,0.00189815,0.0194935,0.0026062,-0,-0,-1988,2422,-3631,7014,-4995,7374
9.70358,0.0354366,0.00188502,0.0195193,0,-0,-0,-1988,2424,-3642,7017,-5000,7378
9.73587,0.0354342,0.0018741,0.0195156,0.000274658,-0,-0,-1988,2425,-3648,7016,-4998,7375
9.75188,0.0354256,0.00187397,0.0194962,0.0105896,-0,-0,-1988,2425,-3648,7016,-4995,7372
9.78371,0.0354524,0.00187309,0.0194634,0.0878723,-0,-0,-1988,2425,-3655,7024,-4996,7375
9.81577,0.0356808,0.00188925,0.0194488,0.0931702,-0,-0,-1988,2433,-3693,7075,-5027,7414
9.84771,0.0364859,0.00186731,0.0197192,0.101953,-0,-0,-1988,2453,-3797,7236,-5192,7540
9.86392,0.0370869,0.00185158,0.0198193,0.112573,-0,-0,-1988,2466,-3882,7363,-5305,7631
9.89617,0.0379932,0.00102757,0.0231627,0.170349,-0,-0,-1988,2541,-4088,7682,-5591,7917
9.92786,0.0400861,0.0011732,0.0244258,0.171893,-0,-0,-1988,2663,-4385,8050,-5988,8314
9.95984,0.0427238,0.00141574,0.0258635,0.199994,-0,-0,-1990,2796,-4741,8514,-6473,8843
9.99186,0.0458708,0.0016026,0.0272413,0.199994,-0.00223389,-0,-2044,2908,-5151,9057,-7032,9448
10.0081,0.0476286,0.00162113,0.0277964,0.199994,-0.00410767,-0,-2090,2950,-5376,9374,-7345,9751
10.0401,0.0495174,-0.000542046,0.0344954,0.199994,-0.00901489,-0,-2186,3008,-5853,10047,-7996,10336
10.0721,0.053231,-0.00036952,0.0356288,0.199994,-0.0102722,-0,-2262,3061,-6302,10702,-8631,11072
10.1039,0.0571943,-0.000548407,0.0369168,0.199994,-0.011908,-0,-2347,3090,-6821,11400,-9353,11785
10.1361,0.0615081,-0.000806246,0.0379137,0.199994,-0.013562,-0,-2419,3092,-7396,12202,-10119,12553
10.1518,0.0637877,-0.000919888,0.0383562,0.199994,-0.0150269,-0,-2467,3084,-7687,12628,-10503,12972
10.184,0.0661648,-0.00349493,0.0471672,0.199994,-0.0162964,-0,-2543,3011,-8269,13497,-11307,13853
10.2158,0.0705002,-0.00389206,0.0473155,0.199994,-0.0173645,-0,-2625,2856,-8798,14310,-12011,14687
10.2477,0.075159,-0.00426526,0.0471973,0.199994,-0.017804,-0,-2680,2649,-9346,15200,-12729,15646
10.28,0.0797844,-0.00488254,0.0469481,0.199994,-0.0182678,-0,-2695,2427,-9916,16130,-13470,16550
10.2961,0.0820565,-0.00528041,0.0468491,0.199994,-0.0195007,-0,-2695,2307,-10187,16597,-13844,16986
10.3281,0.086442,-0.00619072,0.046317,0.199994,-0.0207092,-0,-2692,2051,-10674,17545,-14547,17800
10.3599,0.0907636,-0.00716058,0.0450313,0.199994,-0.0220337,-0,-2686,1724,-11141,18511,-15226,18555
10.392,0.0949825,-0.00819822,0.0432756,0.199994,-0.0234192,-0,-2681,1366,-11564,19494,-15870,19250
10.424,0.0992514,-0.00952795,0.0416337,0.199994,-0.0247192,-0,-2677,947,-11958,20466,-16573,19926
10.4397,0.101323,-0.0102581,0.0407679,0.199994,-0.0259399,-0,-2676,731,-12151,20948,-16900,20242
10.4717,0.105704,-0.0118847,0.0395211,0.199628,-0.0259399,-0,-2674,265,-12557,21908,-17615,20954
10.504,0.110422,-0.0138951,0.0387248,0.199628,-0.0270142,-0,-2674,-247,-12995,22920,-18429,21713
10.5358,0.115232,-0.0160381,0.0379883,0.101617,-0.0270142,-0,-2685,-780,-13422,23967,-19229,22490
10.568,0.120609,-0.0183066,0.0383434,0.0306519,-0.0270142,-0,-2950,-1326,-13924,25049,-20025,23324
10.5841,0.123177,-0.0197108,0.0396117,0.0306519,-0.0265503,-0,-3139,-1581,-14314,25563,-20388,23743
10.6161,0.127813,-0.0221221,0.0424452,0.00916138,-0.0265503,-0,-3545,-2017,-15000,26513,-20978,24548
10.648,0.131439,-0.0245903,0.0457374,0.00916138,-0.0120483,-0,-3915,-2334,-15691,27397,-21483,25115
10.68,0.13404,-0.0264766,0.0490241,0.00445557,-0.0120483,-0,-4217,-2566,-16260,28055,-21835,25582
10.7121,0.1357,-0.0279001,0.0508024,0.00445557,-0.0104614,-0,-4389,-2725,-16648,28607,-22025,25841
10.7281,0.136223,-0.0283723,0.0510303,0.00256958,-0.0104614,-0,-4422,-2786,-16763,28830,-22046,25922
10.7601,0.136884,-0.0290596,0.0509505,0.00256958,-0.00615845,-0,-4445,-2873,-16887,29160,-22067,25989
10.7922,0.137465,-0.0295369,0.0501529,0,-0.00615845,-0,-4447,-2902,-16895,29512,-22059,25983
10.824,0.137783,-0.0298857,0.0498056,0,-0.0050415,-0,-4448,-2868,-16889,29764,-22090,25928
10.8559,0.137906,-0.0299864,0.0497557,0,-0.00354614,-0,-4448,-2784,-16857,29911,-22123,25872
10.8721,0.137913,-0.0299445,0.0498096,0,-0,-0,-4448,-2734,-16832,29943,-22137,25852
10.9043,0.137932,-0.0298324,0.0498096,0,-0,-0,-4448,-2681,-16771,29950,-22165,25831
10.9361,0.137963,-0.0297833,0.0497541,0,-0,-0,-4448,-2665,-16735,29952,-22181,25823
10.9679,0.138009,-0.0298131,0.0496998,0,-0,-0,-4448,-2678,-16722,29953,-22197,25823
10.9999,0.138059,-0.0298505,0.0496032,0,-0,-0,-4448,-2695,-16722,29967,-22196,25829
11.0159,0.138091,-0.0298795,0.0495255,0,-0,-0,-4448,-2708,-16723,29977,-22194,25832
11.0479,0.138146,-0.0299207,0.0492923,0,-0,-0,-4448,-2741,-16723,29992,-22179,25839
11.0798,0.138203,-0.0299719,0.0490516,0,-0,-0,-4448,-2767,-16723,30019,-22165,25839
11.112,0.138189,-0.0299472,0.048879,0,-0,-0,-4448,-2780,-16722,30017,-22140,25839
11.1441,0.138164,-0.0299166,0.048861,0,-0,-0,-4448,-2781,-16715,30000,-22138,25837
11.1601,0.138148,-0.0298985,0.0488706,0,-0,-0,-4448,-2780,-16711,29989,-22139,25836
11.1921,0.138122,-0.0298699,0.0489465,0,-0,-0,-4448,-2773,-16705,29970,-22147,25835
11.2241,0.138115,-0.0298719,0.0490147,0,-0,-0,-4448,-2771,-16705,29961,-22156,25835
11.2559,0.13812,-0.0298784,0.0490328,0,-0,-0,-4448,-2772,-16705,29960,-22160,25836
11.288,0.138123,-0.0298837,0.0490188,0,-0,-0,-4448,-2775,-16705,29960,-22160,25836
11.3039,0.138125,-0.0298871,0.0490003,-0.00201416,-0,-0,-4448,-2778,-16705,29960,-22159,25836
11.3361,0.138119,-0.029881,0.0489856,-0.0117859,-0,-0,-4448,-2780,-16704,29956,-22157,25836
11.3681,0.13808,-0.0298496,0.0490347,-0.0207214,-0,-0,-4448,-2775,-16704,29938,-22155,25835
11.3997,0.137811,-0.0297374,0.0490492,-0.0293579,-0,-0,-4448,-2748,-16702,29864,-22134,25778
11.416,0.137616,-0.0296411,0.0489473,-0.0375732,-0,-0,-4448,-2731,-16695,29816,-22107,25733
11.4479,0.137303,-0.0292622,0.0481781,-0.0454895,-0,-0,-4448,-2688,-16656,29686,-22003,25630
